match_id,date,venue,team,opposition,season_year,season_month,gender,match_type,toss_won,toss_decision_bat,toss_decision_field,team_team_batting_avg,team_team_strike_rate,team_team_total_runs,team_elite_batsmen,team_star_batsmen,team_power_hitters,team_team_bowling_avg,team_team_economy,team_team_total_wickets,team_elite_bowlers,team_star_bowlers,team_all_rounder_count,team_wicketkeeper_count,team_elite_players,team_star_players,team_avg_star_rating,team_team_balance,team_team_depth,team_known_players_count,opp_team_batting_avg,opp_team_strike_rate,opp_team_total_runs,opp_elite_batsmen,opp_star_batsmen,opp_power_hitters,opp_team_bowling_avg,opp_team_economy,opp_team_total_wickets,opp_elite_bowlers,opp_star_bowlers,opp_all_rounder_count,opp_wicketkeeper_count,opp_elite_players,opp_star_players,opp_avg_star_rating,opp_team_balance,opp_team_depth,opp_known_players_count,batting_advantage,star_advantage,elite_advantage,total_runs
267715,2007-02-14,"Nehru Stadium, Fatorda",India,Sri Lanka,2007,2,male,ODI,0,1,0,24.32,71.28,38823,0,2,0,37.68,4.81,676,1,6,8,3,0,5,5.59,0.645,6,11,23.81,69.36,45193,0,2,0,37.1,4.98,598,0,6,7,1,1,2,5.36,0.642,6,11,-12.78,3,-1,233
267715,2007-02-14,"Nehru Stadium, Fatorda",Sri Lanka,India,2007,2,male,ODI,1,1,0,23.81,69.36,45193,0,2,0,37.1,4.98,598,0,6,7,1,1,2,5.36,0.642,6,11,24.32,71.28,38823,0,2,0,37.68,4.81,676,1,6,8,3,0,5,5.59,0.645,6,11,-13.87,-3,1,230
275789,2007-08-16,Titwood,India,Scotland,2007,8,male,ODI,1,0,1,19.45,67.77,29054,0,2,0,33.43,5.6,390,0,5,6,3,0,3,4.95,0.582,4,11,18.08,50.85,983,0,0,0,28.08,4.34,27,1,1,1,1,0,0,4.2,0.644,0,5,-8.63,3,0,212
275789,2007-08-16,Titwood,Scotland,India,2007,8,male,ODI,0,0,1,18.08,50.85,983,0,0,0,28.08,4.34,27,1,1,1,1,0,0,4.2,0.644,0,5,19.45,67.77,29054,0,2,0,33.43,5.6,390,0,5,6,3,0,3,4.95,0.582,4,11,-15.35,-3,0,203
282688,2007-05-10,Shere Bangla National Stadium,Bangladesh,India,2007,5,male,ODI,1,1,0,18.9,57.47,27408,0,1,0,48.61,5.0,517,3,1,6,1,0,2,4.95,0.389,3,11,21.65,68.62,34218,0,2,0,35.86,5.58,504,0,6,7,3,0,4,5.23,0.604,5,11,-16.96,-2,0,250
282688,2007-05-10,Shere Bangla National Stadium,India,Bangladesh,2007,5,male,ODI,0,1,0,21.65,68.62,34218,0,2,0,35.86,5.58,504,0,6,7,3,0,4,5.23,0.604,5,11,18.9,57.47,27408,0,1,0,48.61,5.0,517,3,1,6,1,0,2,4.95,0.389,3,11,-26.96,2,0,251
282689,2007-05-12,Shere Bangla National Stadium,Bangladesh,India,2007,5,male,ODI,0,1,0,19.57,60.7,28652,0,1,0,45.75,4.9,699,3,2,6,1,0,2,4.95,0.428,3,11,21.73,71.54,34212,0,2,0,37.31,5.52,457,0,6,7,3,0,4,5.23,0.582,5,11,-17.74,-2,0,238
282689,2007-05-12,Shere Bangla National Stadium,India,Bangladesh,2007,5,male,ODI,1,1,0,21.73,71.54,34212,0,2,0,37.31,5.52,457,0,6,7,3,0,4,5.23,0.582,5,11,19.57,60.7,28652,0,1,0,45.75,4.9,699,3,2,6,1,0,2,4.95,0.428,3,11,-24.02,2,0,284
289107,2007-06-06,M Chinnaswamy Stadium,Africa XI,Asia XI,2007,6,male,ODI,0,1,0,23.69,73.87,21994,0,2,0,31.54,4.76,506,3,2,8,1,0,1,5.09,0.751,3,11,24.62,71.46,43246,0,2,0,36.51,4.84,800,1,7,8,1,0,6,5.86,0.674,7,11,-12.82,-5,0,283
289107,2007-06-06,M Chinnaswamy Stadium,Asia XI,Africa XI,2007,6,male,ODI,1,1,0,24.62,71.46,43246,0,2,0,36.51,4.84,800,1,7,8,1,0,6,5.86,0.674,7,11,23.69,73.87,21994,0,2,0,31.54,4.76,506,3,2,8,1,0,1,5.09,0.751,3,11,-6.92,5,0,317
289108,2007-06-09,"MA Chidambaram Stadium, Chepauk",Africa XI,Asia XI,2007,6,male,ODI,0,1,0,22.82,74.77,23707,0,2,0,37.93,4.83,552,4,1,8,1,0,1,5.05,0.602,2,11,24.1,67.7,41687,0,2,0,36.8,4.84,600,1,7,8,1,0,6,5.86,0.655,7,11,-13.98,-5,0,306
289108,2007-06-09,"MA Chidambaram Stadium, Chepauk",Asia XI,Africa XI,2007,6,male,ODI,1,1,0,24.1,67.7,41687,0,2,0,36.8,4.84,600,1,7,8,1,0,6,5.86,0.655,7,11,22.82,74.77,23707,0,2,0,37.93,4.83,552,4,1,8,1,0,1,5.05,0.602,2,11,-13.83,5,0,337
289110,2007-06-10,"MA Chidambaram Stadium, Chepauk",Africa XI,Asia XI,2007,6,male,ODI,0,1,0,21.23,73.44,23027,0,2,0,38.1,4.82,523,4,2,8,1,0,1,4.91,0.557,2,11,24.64,70.38,47280,0,2,0,37.22,4.79,650,2,5,7,1,0,5,5.82,0.662,7,11,-15.99,-4,0,318
289110,2007-06-10,"MA Chidambaram Stadium, Chepauk",Asia XI,Africa XI,2007,6,male,ODI,1,1,0,24.64,70.38,47280,0,2,0,37.22,4.79,650,2,5,7,1,0,5,5.82,0.662,7,11,21.23,73.44,23027,0,2,0,38.1,4.82,523,4,2,8,1,0,1,4.91,0.557,2,11,-13.46,4,0,331
291217,2007-10-01,Rangiri Dambulla International Stadium,England,Sri Lanka,2007,10,male,ODI,0,1,0,21.94,70.2,22457,0,2,0,36.0,5.05,670,0,5,9,0,0,3,5.35,0.609,5,10,22.66,68.4,43610,0,2,0,33.22,4.82,807,2,5,6,1,1,2,5.55,0.682,6,11,-11.28,1,-1,150
291217,2007-10-01,Rangiri Dambulla International Stadium,Sri Lanka,England,2007,10,male,ODI,1,1,0,22.66,68.4,43610,0,2,0,33.22,4.82,807,2,5,6,1,1,2,5.55,0.682,6,11,21.94,70.2,22457,0,2,0,36.0,5.05,670,0,5,9,0,0,3,5.35,0.609,5,10,-13.34,-1,1,269
291218,2007-10-04,Rangiri Dambulla International Stadium,England,Sri Lanka,2007,10,male,ODI,1,1,0,21.94,70.2,22457,0,2,0,36.0,5.05,670,0,5,9,0,0,3,5.35,0.609,5,10,22.66,68.4,43610,0,2,0,33.22,4.82,807,2,5,6,1,1,2,5.55,0.682,6,11,-11.28,1,-1,234
291218,2007-10-04,Rangiri Dambulla International Stadium,Sri Lanka,England,2007,10,male,ODI,0,1,0,22.66,68.4,43610,0,2,0,33.22,4.82,807,2,5,6,1,1,2,5.55,0.682,6,11,21.94,70.2,22457,0,2,0,36.0,5.05,670,0,5,9,0,0,3,5.35,0.609,5,10,-13.34,-1,1,169
291220,2007-10-10,R Premadasa Stadium,England,Sri Lanka,2007,10,male,ODI,0,1,0,21.94,70.2,22457,0,2,0,36.0,5.05,670,0,5,9,0,0,3,5.35,0.609,5,10,22.69,66.01,42975,0,2,0,33.81,4.8,713,3,4,6,1,1,2,5.64,0.671,6,11,-11.87,1,-1,212
291220,2007-10-10,R Premadasa Stadium,Sri Lanka,England,2007,10,male,ODI,1,1,0,22.69,66.01,42975,0,2,0,33.81,4.8,713,3,4,6,1,1,2,5.64,0.671,6,11,21.94,70.2,22457,0,2,0,36.0,5.05,670,0,5,9,0,0,3,5.35,0.609,5,10,-13.31,-1,1,211
291221,2007-10-13,R Premadasa Stadium,England,Sri Lanka,2007,10,male,ODI,0,1,0,21.3,64.16,22008,0,2,0,37.14,5.04,606,1,4,9,0,0,3,5.45,0.574,5,10,20.99,67.66,36645,0,2,0,34.48,4.84,723,3,4,7,1,1,2,5.5,0.609,5,11,-13.18,1,-1,104
291221,2007-10-13,R Premadasa Stadium,Sri Lanka,England,2007,10,male,ODI,1,1,0,20.99,67.66,36645,0,2,0,34.48,4.84,723,3,4,7,1,1,2,5.5,0.609,5,11,21.3,64.16,22008,0,2,0,37.14,5.04,606,1,4,9,0,0,3,5.45,0.574,5,10,-16.15,-1,1,211
291345,2007-12-14,Adelaide Oval,Australia,New Zealand,2007,12,male,ODI,0,1,0,25.03,75.63,33963,0,4,1,39.88,4.66,769,5,2,7,1,1,4,6.14,0.628,6,11,21.44,72.29,22811,0,1,0,34.01,4.79,587,3,3,5,1,0,3,5.5,0.63,4,11,-8.98,1,1,255
291345,2007-12-14,Adelaide Oval,New Zealand,Australia,2007,12,male,ODI,1,1,0,21.44,72.29,22811,0,1,0,34.01,4.79,587,3,3,5,1,0,3,5.5,0.63,4,11,25.03,75.63,33963,0,4,1,39.88,4.66,769,5,2,7,1,1,4,6.14,0.628,6,11,-18.44,-1,-1,254
291347,2007-12-20,Bellerive Oval,Australia,New Zealand,2007,12,male,ODI,0,0,1,24.22,74.96,32611,0,3,1,39.88,4.66,769,5,2,7,1,1,3,6.0,0.607,6,11,21.09,72.63,22047,0,1,0,32.58,4.47,619,3,3,6,1,0,2,5.23,0.647,4,11,-8.36,1,1,282
291347,2007-12-20,Bellerive Oval,New Zealand,Australia,2007,12,male,ODI,1,0,1,21.09,72.63,22047,0,1,0,32.58,4.47,619,3,3,6,1,0,2,5.23,0.647,4,11,24.22,74.96,32611,0,3,1,39.88,4.66,769,5,2,7,1,1,3,6.0,0.607,6,11,-18.79,-1,-1,168
291359,2008-02-03,"Brisbane Cricket Ground, Woolloongabba",Australia,India,2008,2,male,ODI,0,1,0,25.52,80.13,33289,0,3,1,42.32,4.71,815,4,2,6,2,1,3,6.1,0.603,6,10,25.06,69.27,41505,0,4,0,39.98,5.8,555,1,2,8,1,0,5,5.59,0.627,5,11,-14.46,-2,1,51
291359,2008-02-03,"Brisbane Cricket Ground, Woolloongabba",India,Australia,2008,2,male,ODI,1,1,0,25.06,69.27,41505,0,4,0,39.98,5.8,555,1,2,8,1,0,5,5.59,0.627,5,11,25.52,80.13,33289,0,3,1,42.32,4.71,815,4,2,6,2,1,3,6.1,0.603,6,10,-17.26,2,-1,194
291361,2008-02-08,Sydney Cricket Ground,Australia,Sri Lanka,2008,2,male,ODI,1,1,0,25.63,78.61,34872,0,4,1,40.3,4.67,932,5,2,7,1,1,4,6.14,0.636,6,11,23.59,70.71,43932,0,2,0,44.45,4.69,765,3,4,5,1,1,2,5.8,0.531,6,10,-18.82,2,0,253
291361,2008-02-08,Sydney Cricket Ground,Sri Lanka,Australia,2008,2,male,ODI,0,1,0,23.59,70.71,43932,0,2,0,44.45,4.69,765,3,4,5,1,1,2,5.8,0.531,6,10,25.63,78.61,34872,0,4,1,40.3,4.67,932,5,2,7,1,1,4,6.14,0.636,6,11,-16.71,-2,0,125
291362,2008-02-10,Melbourne Cricket Ground,Australia,India,2008,2,male,ODI,1,1,0,25.52,76.84,35971,0,4,0,41.14,4.73,798,3,3,6,2,1,4,6.05,0.62,7,11,25.88,70.73,48086,0,4,0,41.41,5.66,631,1,2,8,1,0,6,5.73,0.625,6,11,-15.89,-2,1,159
291362,2008-02-10,Melbourne Cricket Ground,India,Australia,2008,2,male,ODI,0,1,0,25.88,70.73,48086,0,4,0,41.41,5.66,631,1,2,8,1,0,6,5.73,0.625,6,11,25.52,76.84,35971,0,4,0,41.14,4.73,798,3,3,6,2,1,4,6.05,0.62,7,11,-15.26,2,-1,160
291364,2008-02-15,Western Australia Cricket Association Ground,Australia,Sri Lanka,2008,2,male,ODI,1,1,0,25.63,78.61,34872,0,4,1,40.3,4.67,932,5,2,7,1,1,4,6.14,0.636,6,11,20.82,73.17,39572,0,2,0,41.23,4.7,1067,3,6,7,1,1,2,5.5,0.505,5,11,-15.6,2,0,236
291364,2008-02-15,Western Australia Cricket Association Ground,Sri Lanka,Australia,2008,2,male,ODI,0,1,0,20.82,73.17,39572,0,2,0,41.23,4.7,1067,3,6,7,1,1,2,5.5,0.505,5,11,25.63,78.61,34872,0,4,1,40.3,4.67,932,5,2,7,1,1,4,6.14,0.636,6,11,-19.48,-2,0,173
291365,2008-02-17,Adelaide Oval,Australia,India,2008,2,male,ODI,1,1,0,25.16,78.17,34076,0,4,1,40.96,4.7,724,4,3,7,1,1,4,6.05,0.614,6,11,23.01,67.74,42468,0,4,0,40.07,5.65,668,1,2,8,1,0,5,5.45,0.574,5,11,-14.91,-1,1,203
291365,2008-02-17,Adelaide Oval,India,Australia,2008,2,male,ODI,0,1,0,23.01,67.74,42468,0,4,0,40.07,5.65,668,1,2,8,1,0,5,5.45,0.574,5,11,25.16,78.17,34076,0,4,1,40.96,4.7,724,4,3,7,1,1,4,6.05,0.614,6,11,-17.95,1,-1,153
291366,2008-02-19,Adelaide Oval,India,Sri Lanka,2008,2,male,ODI,0,1,0,23.6,70.58,42716,0,4,0,40.54,5.58,672,1,3,8,1,0,5,5.45,0.582,5,11,21.78,72.88,38249,0,2,0,42.21,4.68,875,3,5,6,1,1,2,5.65,0.516,5,10,-18.61,3,-1,239
291366,2008-02-19,Adelaide Oval,Sri Lanka,India,2008,2,male,ODI,1,1,0,21.78,72.88,38249,0,2,0,42.21,4.68,875,3,5,6,1,1,2,5.65,0.516,5,10,23.6,70.58,42716,0,4,0,40.54,5.58,672,1,3,8,1,0,5,5.45,0.582,5,11,-18.76,-3,1,238
291367,2008-02-22,Melbourne Cricket Ground,Australia,Sri Lanka,2008,2,male,ODI,0,0,1,25.16,78.17,34076,0,4,1,40.96,4.7,724,4,3,7,1,1,4,6.05,0.614,6,11,21.06,74.77,36896,0,2,0,33.48,4.7,883,3,4,7,1,1,2,5.65,0.629,5,10,-8.32,2,0,184
291367,2008-02-22,Melbourne Cricket Ground,Sri Lanka,Australia,2008,2,male,ODI,1,0,1,21.06,74.77,36896,0,2,0,33.48,4.7,883,3,4,7,1,1,2,5.65,0.629,5,10,25.16,78.17,34076,0,4,1,40.96,4.7,724,4,3,7,1,1,4,6.05,0.614,6,11,-19.9,-2,0,77
291368,2008-02-24,Sydney Cricket Ground,Australia,India,2008,2,male,ODI,1,1,0,25.22,76.38,34007,0,4,1,40.73,4.69,755,4,3,7,1,1,4,6.05,0.619,6,11,25.88,70.73,48086,0,4,0,41.41,5.66,631,1,2,8,1,0,6,5.73,0.625,6,11,-16.19,-2,1,317
291368,2008-02-24,Sydney Cricket Ground,India,Australia,2008,2,male,ODI,0,1,0,25.88,70.73,48086,0,4,0,41.41,5.66,631,1,2,8,1,0,6,5.73,0.625,6,11,25.22,76.38,34007,0,4,1,40.73,4.69,755,4,3,7,1,1,4,6.05,0.619,6,11,-14.85,2,-1,299
291369,2008-02-26,Bellerive Oval,India,Sri Lanka,2008,2,male,ODI,1,0,1,23.6,70.58,42716,0,4,0,40.54,5.58,672,1,3,8,1,0,5,5.45,0.582,5,11,21.71,72.54,37602,0,2,0,43.78,4.74,775,3,4,6,1,1,2,5.65,0.496,5,10,-20.18,3,-1,180
291369,2008-02-26,Bellerive Oval,Sri Lanka,India,2008,2,male,ODI,0,0,1,21.71,72.54,37602,0,2,0,43.78,4.74,775,3,4,6,1,1,2,5.65,0.496,5,10,23.6,70.58,42716,0,4,0,40.54,5.58,672,1,3,8,1,0,5,5.45,0.582,5,11,-18.83,-3,1,179
291370,2008-02-29,Melbourne Cricket Ground,Australia,Sri Lanka,2008,2,male,ODI,0,1,0,24.45,79.62,33936,0,3,1,40.3,4.67,932,5,2,7,2,1,3,6.0,0.607,6,11,22.02,73.06,38356,0,2,0,44.39,4.83,858,2,5,6,1,1,2,5.55,0.496,5,10,-19.94,1,0,208
291370,2008-02-29,Melbourne Cricket Ground,Sri Lanka,Australia,2008,2,male,ODI,1,1,0,22.02,73.06,38356,0,2,0,44.39,4.83,858,2,5,6,1,1,2,5.55,0.496,5,10,24.45,79.62,33936,0,3,1,40.3,4.67,932,5,2,7,2,1,3,6.0,0.607,6,11,-18.28,-1,0,221
291371,2008-03-02,Sydney Cricket Ground,Australia,India,2008,3,male,ODI,1,1,0,25.63,78.61,34872,0,4,1,40.3,4.67,932,5,2,7,1,1,4,6.14,0.636,6,11,23.61,71.95,42680,0,4,0,42.0,5.61,613,1,2,8,1,0,5,5.45,0.562,5,11,-16.37,-1,1,239
291371,2008-03-02,Sydney Cricket Ground,India,Australia,2008,3,male,ODI,0,1,0,23.61,71.95,42680,0,4,0,42.0,5.61,613,1,2,8,1,0,5,5.45,0.562,5,11,25.63,78.61,34872,0,4,1,40.3,4.67,932,5,2,7,1,1,4,6.14,0.636,6,11,-16.69,1,-1,242
291372,2008-03-04,"Brisbane Cricket Ground, Woolloongabba",Australia,India,2008,3,male,ODI,0,1,0,24.94,78.14,34294,0,4,1,40.46,4.7,863,4,3,7,1,1,4,6.05,0.616,6,11,23.57,72.49,42652,0,4,0,42.06,5.62,572,1,2,8,1,0,5,5.45,0.56,5,11,-17.12,-1,1,249
291372,2008-03-04,"Brisbane Cricket Ground, Woolloongabba",India,Australia,2008,3,male,ODI,1,1,0,23.57,72.49,42652,0,4,0,42.06,5.62,572,1,2,8,1,0,5,5.45,0.56,5,11,24.94,78.14,34294,0,4,1,40.46,4.7,863,4,3,7,1,1,4,6.05,0.616,6,11,-16.89,1,-1,258
293071,2007-06-23,"Civil Service Cricket Club, Stormont",India,Ireland,2007,6,male,ODI,1,0,1,23.93,64.28,37147,0,3,0,43.85,5.74,394,0,3,8,2,0,5,5.5,0.546,6,11,19.35,66.09,8347,0,0,0,36.57,4.6,106,2,1,4,2,0,0,4.93,0.529,2,7,-12.64,5,0,171
293071,2007-06-23,"Civil Service Cricket Club, Stormont",Ireland,India,2007,6,male,ODI,0,0,1,19.35,66.09,8347,0,0,0,36.57,4.6,106,2,1,4,2,0,0,4.93,0.529,2,7,23.93,64.28,37147,0,3,0,43.85,5.74,394,0,3,8,2,0,5,5.5,0.546,6,11,-24.5,-5,0,193
293072,2007-06-24,"Civil Service Cricket Club, Stormont",Ireland,South Africa,2007,6,male,ODI,1,0,1,17.91,64.06,7379,0,0,0,34.55,4.67,136,2,2,5,1,0,0,4.93,0.518,2,7,24.0,71.04,27943,0,3,0,31.19,4.91,550,2,3,7,1,1,2,5.7,0.769,5,10,-13.28,-2,-1,131
293072,2007-06-24,"Civil Service Cricket Club, Stormont",South Africa,Ireland,2007,6,male,ODI,0,0,1,24.0,71.04,27943,0,3,0,31.19,4.91,550,2,3,7,1,1,2,5.7,0.769,5,10,17.91,64.06,7379,0,0,0,34.55,4.67,136,2,2,5,1,0,0,4.93,0.518,2,7,-10.55,2,1,173
293076,2007-06-26,"Civil Service Cricket Club, Stormont",India,South Africa,2007,6,male,ODI,0,0,1,24.62,67.76,37438,0,3,0,45.12,5.63,429,0,4,8,2,0,5,5.5,0.546,6,11,21.36,74.85,26932,0,3,0,29.56,4.88,584,3,3,8,1,1,2,5.5,0.723,5,11,-4.94,3,-1,242
293076,2007-06-26,"Civil Service Cricket Club, Stormont",South Africa,India,2007,6,male,ODI,1,0,1,21.36,74.85,26932,0,3,0,29.56,4.88,584,3,3,8,1,1,2,5.5,0.723,5,11,24.62,67.76,37438,0,3,0,45.12,5.63,429,0,4,8,2,0,5,5.5,0.546,6,11,-23.76,-3,1,245
293077,2007-06-29,"Civil Service Cricket Club, Stormont",India,South Africa,2007,6,male,ODI,1,0,1,21.01,65.4,32157,0,2,0,38.36,4.97,537,0,5,8,3,0,4,5.23,0.548,5,11,22.66,75.97,26781,0,3,0,30.48,4.94,543,2,3,7,1,1,2,5.55,0.743,5,10,-9.47,2,-1,227
293077,2007-06-29,"Civil Service Cricket Club, Stormont",South Africa,India,2007,6,male,ODI,0,0,1,22.66,75.97,26781,0,3,0,30.48,4.94,543,2,3,7,1,1,2,5.55,0.743,5,10,21.01,65.4,32157,0,2,0,38.36,4.97,537,0,5,8,3,0,4,5.23,0.548,5,11,-15.7,-2,1,226
293078,2007-07-01,"Civil Service Cricket Club, Stormont",India,South Africa,2007,7,male,ODI,1,0,1,24.06,68.2,37262,0,3,0,37.94,5.6,494,0,5,7,3,0,5,5.5,0.634,6,11,22.9,74.5,28302,0,3,0,30.64,4.84,668,3,3,8,1,1,2,5.64,0.747,5,11,-6.58,3,-1,152
293078,2007-07-01,"Civil Service Cricket Club, Stormont",South Africa,India,2007,7,male,ODI,0,0,1,22.9,74.5,28302,0,3,0,30.64,4.84,668,3,3,8,1,1,2,5.64,0.747,5,11,24.06,68.2,37262,0,3,0,37.94,5.6,494,0,5,7,3,0,5,5.5,0.634,6,11,-15.04,-3,1,148
293481,2007-07-20,P Saravanamuttu Stadium,Bangladesh,Sri Lanka,2007,7,male,ODI,1,0,1,19.11,61.36,28548,0,1,0,48.24,4.92,668,3,2,6,1,0,2,4.95,0.396,3,11,22.82,67.38,43171,0,2,0,35.06,4.92,721,1,6,6,1,1,2,5.45,0.651,6,11,-15.95,0,-1,164
293481,2007-07-20,P Saravanamuttu Stadium,Sri Lanka,Bangladesh,2007,7,male,ODI,0,0,1,22.82,67.38,43171,0,2,0,35.06,4.92,721,1,6,6,1,1,2,5.45,0.651,6,11,19.11,61.36,28548,0,1,0,48.24,4.92,668,3,2,6,1,0,2,4.95,0.396,3,11,-25.42,0,1,234
293482,2007-07-23,R Premadasa Stadium,Bangladesh,Sri Lanka,2007,7,male,ODI,0,0,1,18.44,58.13,27304,0,1,0,50.74,5.01,486,3,1,6,1,0,2,4.95,0.363,3,11,22.82,67.38,43171,0,2,0,35.06,4.92,721,1,6,6,1,1,2,5.45,0.651,6,11,-16.62,0,-1,137
293482,2007-07-23,R Premadasa Stadium,Sri Lanka,Bangladesh,2007,7,male,ODI,1,0,1,22.82,67.38,43171,0,2,0,35.06,4.92,721,1,6,6,1,1,2,5.45,0.651,6,11,18.44,58.13,27304,0,1,0,50.74,5.01,486,3,1,6,1,0,2,4.95,0.363,3,11,-27.92,0,1,141
293483,2007-07-25,R Premadasa Stadium,Bangladesh,Sri Lanka,2007,7,male,ODI,1,0,1,19.83,59.91,31433,0,1,0,49.84,5.16,554,2,1,7,1,0,2,5.0,0.398,4,11,23.18,69.11,44342,0,2,0,45.2,4.94,602,0,7,6,1,1,2,5.23,0.513,5,11,-25.37,0,-1,157
293483,2007-07-25,R Premadasa Stadium,Sri Lanka,Bangladesh,2007,7,male,ODI,0,0,1,23.18,69.11,44342,0,2,0,45.2,4.94,602,0,7,6,1,1,2,5.23,0.513,5,11,19.83,59.91,31433,0,1,0,49.84,5.16,554,2,1,7,1,0,2,5.0,0.398,4,11,-26.66,0,1,196
296904,2008-06-15,Riverside Ground,England,New Zealand,2008,6,male,ODI,0,0,1,20.24,70.99,19960,0,1,0,38.14,5.05,685,0,5,10,0,0,2,5.05,0.531,4,10,19.83,75.62,20865,0,1,0,31.12,4.8,670,2,3,5,1,0,2,5.1,0.637,4,10,-10.88,0,0,307
296904,2008-06-15,Riverside Ground,New Zealand,England,2008,6,male,ODI,1,0,1,19.83,75.62,20865,0,1,0,31.12,4.8,670,2,3,5,1,0,2,5.1,0.637,4,10,20.24,70.99,19960,0,1,0,38.14,5.05,685,0,5,10,0,0,2,5.05,0.531,4,10,-18.31,0,0,193
296905,2008-06-18,Edgbaston,England,New Zealand,2008,6,male,ODI,0,0,1,21.35,73.16,20081,0,1,0,39.63,5.04,673,0,5,10,0,0,2,5.05,0.539,4,10,20.66,75.62,22778,0,1,0,30.99,4.87,705,2,3,6,1,0,3,5.27,0.667,5,11,-9.64,-1,0,162
296905,2008-06-18,Edgbaston,New Zealand,England,2008,6,male,ODI,1,0,1,20.66,75.62,22778,0,1,0,30.99,4.87,705,2,3,6,1,0,3,5.27,0.667,5,11,21.35,73.16,20081,0,1,0,39.63,5.04,673,0,5,10,0,0,2,5.05,0.539,4,10,-18.97,1,0,127
296906,2008-06-21,County Ground,England,New Zealand,2008,6,male,ODI,1,0,1,19.92,68.3,19886,0,1,0,40.23,5.1,672,0,4,10,0,0,2,5.05,0.495,4,10,21.03,75.37,22838,0,1,0,32.28,4.89,709,2,2,6,1,0,3,5.27,0.651,5,11,-12.36,-1,0,160
296906,2008-06-21,County Ground,New Zealand,England,2008,6,male,ODI,0,0,1,21.03,75.37,22838,0,1,0,32.28,4.89,709,2,2,6,1,0,3,5.27,0.651,5,11,19.92,68.3,19886,0,1,0,40.23,5.1,672,0,4,10,0,0,2,5.05,0.495,4,10,-19.2,1,0,182
296907,2008-06-25,Kennington Oval,England,New Zealand,2008,6,male,ODI,0,0,1,20.24,70.99,19960,0,1,0,38.14,5.05,685,0,5,10,0,0,2,5.05,0.531,4,10,21.69,77.01,24148,0,1,0,31.68,4.82,828,3,2,7,1,0,3,5.5,0.685,5,11,-11.44,-1,0,245
296907,2008-06-25,Kennington Oval,New Zealand,England,2008,6,male,ODI,1,0,1,21.69,77.01,24148,0,1,0,31.68,4.82,828,3,2,7,1,0,3,5.5,0.685,5,11,20.24,70.99,19960,0,1,0,38.14,5.05,685,0,5,10,0,0,2,5.05,0.531,4,10,-16.45,1,0,246
296908,2008-06-28,Lord's,England,New Zealand,2008,6,male,ODI,1,0,1,20.87,70.7,19032,0,2,0,38.03,5.09,601,0,4,9,0,0,2,5.05,0.549,4,10,21.69,77.01,24148,0,1,0,31.68,4.82,828,3,2,7,1,0,3,5.5,0.685,5,11,-10.81,-1,0,215
296908,2008-06-28,Lord's,New Zealand,England,2008,6,male,ODI,0,0,1,21.69,77.01,24148,0,1,0,31.68,4.82,828,3,2,7,1,0,3,5.5,0.685,5,11,20.87,70.7,19032,0,2,0,38.03,5.09,601,0,4,9,0,0,2,5.05,0.549,4,10,-16.34,1,0,266
296914,2008-08-22,Headingley,England,South Africa,2008,8,male,ODI,1,1,0,21.17,69.56,19116,0,1,0,36.97,5.08,690,1,3,10,1,0,2,5.05,0.573,4,11,22.23,74.02,32289,0,3,0,32.37,4.88,703,3,3,9,1,1,3,5.64,0.687,5,11,-11.2,-1,-1,275
296914,2008-08-22,Headingley,South Africa,England,2008,8,male,ODI,0,1,0,22.23,74.02,32289,0,3,0,32.37,4.88,703,3,3,9,1,1,3,5.64,0.687,5,11,21.17,69.56,19116,0,1,0,36.97,5.08,690,1,3,10,1,0,2,5.05,0.573,4,11,-14.74,1,1,255
296915,2008-08-26,Trent Bridge,England,South Africa,2008,8,male,ODI,0,1,0,21.54,69.12,20559,0,1,0,36.9,5.07,738,1,3,10,1,0,3,5.18,0.584,5,11,23.11,76.86,32843,0,3,0,33.93,4.97,706,2,3,9,1,1,3,5.55,0.681,5,11,-12.39,0,-1,85
296915,2008-08-26,Trent Bridge,South Africa,England,2008,8,male,ODI,1,1,0,23.11,76.86,32843,0,3,0,33.93,4.97,706,2,3,9,1,1,3,5.55,0.681,5,11,21.54,69.12,20559,0,1,0,36.9,5.07,738,1,3,10,1,0,3,5.18,0.584,5,11,-13.79,0,1,83
296916,2008-08-29,Kennington Oval,England,South Africa,2008,8,male,ODI,0,0,1,21.54,69.12,20559,0,1,0,36.9,5.07,738,1,3,10,1,0,3,5.18,0.584,5,11,24.03,75.07,35542,1,3,0,32.31,4.99,794,1,4,8,1,2,2,5.59,0.744,5,11,-10.77,1,-2,296
296916,2008-08-29,Kennington Oval,South Africa,England,2008,8,male,ODI,1,0,1,24.03,75.07,35542,1,3,0,32.31,4.99,794,1,4,8,1,2,2,5.59,0.744,5,11,21.54,69.12,20559,0,1,0,36.9,5.07,738,1,3,10,1,0,3,5.18,0.584,5,11,-12.87,-1,2,170
296917,2008-08-31,Lord's,England,South Africa,2008,8,male,ODI,1,0,1,21.54,69.12,20559,0,1,0,36.9,5.07,738,1,3,10,1,0,3,5.18,0.584,5,11,23.39,75.34,35010,1,3,0,30.66,4.85,734,3,3,8,1,2,2,5.77,0.763,5,11,-9.12,1,-2,137
