match_id,team,innings_number,total_runs,total_wickets,balls_bowled,overs_bowled,run_rate,extras,boundaries_4s,boundaries_6s,boundaries_total,venue,city,date,opposition,match_outcome,player_of_match,teams,team_batting_avg,team_strike_rate,team_centuries,team_fifties,team_boundaries_4s,team_boundaries_6s,team_players_count,team_bowling_avg,team_economy,team_wickets,team_maidens,team_batsmen,team_bowlers,team_allrounders,team_wicketkeepers,venue_avg_runs,venue_runs_std,venue_matches,venue_min_runs,venue_max_runs,venue_avg_rr,venue_rr_std,venue_avg_boundaries,venue_total_boundaries,venue_high_scoring,opp_avg_runs,opp_runs_std,opp_matches,opp_avg_rr,opp_rr_std,opp_avg_boundaries,opp_total_boundaries,team_balance,venue_advantage
1127518,Birmingham Bears,2,146,0,89,14.833333333333334,9.842696629213483,9,24,1,25,Grace Road,Leicester,2018-08-02,Leicestershire,Birmingham Bears,['AJ Hose'],"['Leicestershire', 'Birmingham Bears']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,29.33,25,88,210,8.31,1.47,19.16,479,1,158.07,31.23,27,8.44,1.37,19.52,527,0.6,3.2880507614213457
1127519,Nottinghamshire,1,166,0,121,20.166666666666668,8.231404958677686,16,13,7,20,Trent Bridge,Nottingham,2018-08-02,Derbyshire,Nottinghamshire,['IS Sodhi'],"['Nottinghamshire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,160.42,36.53,26,8.2,1.51,19.65,511,0.6,30.59805076142132
1127519,Derbyshire,2,157,0,123,20.5,7.658536585365853,3,13,5,18,Trent Bridge,Nottingham,2018-08-02,Nottinghamshire,Nottinghamshire,['IS Sodhi'],"['Nottinghamshire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,174.17,29.11,30,8.85,1.23,21.1,633,0.6,30.59805076142132
1127520,Kent,1,139,0,121,20.166666666666668,6.892561983471074,8,11,1,12,The Rose Bowl,Southampton,2018-08-03,Hampshire,Kent,['MP Stoinis'],"['Kent', 'Hampshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,156.18,28.3,28,8.11,1.06,16.71,468,0.6,-5.771949238578657
1127520,Hampshire,2,88,0,100,16.666666666666668,5.279999999999999,6,5,0,5,The Rose Bowl,Southampton,2018-08-03,Kent,Kent,['MP Stoinis'],"['Kent', 'Hampshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,171.69,36.96,26,8.75,1.47,21.15,550,0.6,-5.771949238578657
1127521,Northamptonshire,1,129,0,123,20.5,6.2926829268292686,7,8,4,12,Headingley,Leeds,2018-08-03,Yorkshire,Yorkshire,['KS Williamson'],"['Northamptonshire', 'Yorkshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,167.5,23.83,26,8.61,1.45,20.81,541,0.6,25.538050761421346
1127521,Yorkshire,2,132,0,115,19.166666666666668,6.88695652173913,7,11,3,14,Headingley,Leeds,2018-08-03,Northamptonshire,Yorkshire,['KS Williamson'],"['Northamptonshire', 'Yorkshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,170.81,42.7,26,9.25,1.91,21.27,553,0.6,25.538050761421346
1127522,Lancashire,1,190,0,123,20.5,9.268292682926829,5,20,4,24,Old Trafford,Manchester,2018-08-03,Leicestershire,Leicestershire,['Mohammad Nabi'],"['Lancashire', 'Leicestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,158.07,31.23,27,8.44,1.37,19.52,527,0.6,8.548050761421337
1127522,Leicestershire,2,194,0,113,18.833333333333332,10.300884955752213,1,15,10,25,Old Trafford,Manchester,2018-08-03,Lancashire,Leicestershire,['Mohammad Nabi'],"['Lancashire', 'Leicestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,152.0,33.05,26,7.88,1.49,17.0,442,0.6,8.548050761421337
1127523,Middlesex,1,221,0,122,20.333333333333332,10.868852459016393,3,19,11,30,Kennington Oval,London,2018-08-03,Surrey,Surrey,['AJ Finch'],"['Middlesex', 'Surrey']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,34.28,29,99,222,9.04,1.81,20.76,602,1,165.88,27.36,26,8.61,1.42,19.88,517,0.6,23.06805076142132
1127523,Surrey,2,222,0,100,16.666666666666668,13.319999999999999,8,18,16,34,Kennington Oval,London,2018-08-03,Middlesex,Surrey,['AJ Finch'],"['Middlesex', 'Surrey']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,34.28,29,99,222,9.04,1.81,20.76,602,1,171.41,35.78,27,8.91,1.54,21.3,575,0.6,23.06805076142132
1127524,Durham,1,194,0,124,20.666666666666668,9.387096774193548,12,18,8,26,"County Ground, New Road",Worcester,2018-08-03,Worcestershire,Worcestershire,['RA Whiteley'],"['Durham', 'Worcestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,30.36,26,89,204,8.66,1.64,20.81,541,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,16.428050761421332
1127524,Worcestershire,2,195,0,121,20.166666666666668,9.669421487603305,5,17,9,26,"County Ground, New Road",Worcester,2018-08-03,Durham,Worcestershire,['RA Whiteley'],"['Durham', 'Worcestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,30.36,26,89,204,8.66,1.64,20.81,541,1,154.15,29.95,27,8.21,1.71,18.07,488,0.6,16.428050761421332
1127526,Derbyshire,1,143,0,125,20.833333333333332,6.864000000000001,7,11,4,15,County Ground,Derby,2018-08-03,Birmingham Bears,Derbyshire,['GC Viljoen'],"['Derbyshire', 'Birmingham Bears']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,179.57,39.79,14,8.67,1.82,22.79,319,0.6,16.048050761421337
1127526,Birmingham Bears,2,127,0,124,20.666666666666668,6.14516129032258,8,12,3,15,County Ground,Derby,2018-08-03,Derbyshire,Derbyshire,['GC Viljoen'],"['Derbyshire', 'Birmingham Bears']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,160.42,36.53,26,8.2,1.51,19.65,511,0.6,16.048050761421337
1127527,Essex,1,135,0,124,20.666666666666668,6.532258064516129,6,11,1,12,The Cooper Associates County Ground,Taunton,2018-08-03,Somerset,Somerset,['JG Myburgh'],"['Essex', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,162.13,33.31,30,8.81,1.5,19.4,582,0.6,22.34805076142132
1127527,Somerset,2,136,0,70,11.666666666666666,11.657142857142858,4,18,4,22,The Cooper Associates County Ground,Taunton,2018-08-03,Essex,Somerset,['JG Myburgh'],"['Essex', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,177.0,29.66,23,8.91,1.49,22.0,506,0.6,22.34805076142132
1127528,Worcestershire,1,206,0,121,20.166666666666668,10.21487603305785,1,19,7,26,Trent Bridge,Nottingham,2018-08-04,Nottinghamshire,Worcestershire,['CJ Ferguson'],"['Worcestershire', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,174.17,29.11,30,8.85,1.23,21.1,633,0.6,30.59805076142132
1127528,Nottinghamshire,2,134,0,106,17.666666666666668,7.584905660377358,4,12,4,16,Trent Bridge,Nottingham,2018-08-04,Worcestershire,Worcestershire,['CJ Ferguson'],"['Worcestershire', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,30.59805076142132
1127529,Kent,1,160,0,123,20.5,7.804878048780488,6,10,6,16,St Lawrence Ground,Canterbury,2018-08-05,Gloucestershire,Gloucestershire,['M Klinger'],"['Kent', 'Gloucestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,169.55,35.33,22,99,250,8.51,1.51,20.05,441,1,148.36,32.17,25,7.97,1.21,17.4,435,0.6,21.478050761421343
1127529,Gloucestershire,2,164,0,119,19.833333333333332,8.268907563025211,15,14,5,19,St Lawrence Ground,Canterbury,2018-08-05,Kent,Gloucestershire,['M Klinger'],"['Kent', 'Gloucestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,169.55,35.33,22,99,250,8.51,1.51,20.05,441,1,171.69,36.96,26,8.75,1.47,21.15,550,0.6,21.478050761421343
1127530,Essex,1,157,0,121,20.166666666666668,7.785123966942148,3,14,4,18,County Ground,Chelmsford,2018-08-05,Surrey,Surrey,['R Clarke'],"['Essex', 'Surrey']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,165.88,27.36,26,8.61,1.42,19.88,517,0.6,16.048050761421337
1127530,Surrey,2,159,0,103,17.166666666666668,9.262135922330096,7,15,9,24,County Ground,Chelmsford,2018-08-05,Essex,Surrey,['R Clarke'],"['Essex', 'Surrey']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,177.0,29.66,23,8.91,1.49,22.0,506,0.6,16.048050761421337
1127531,Birmingham Bears,1,187,0,128,21.333333333333332,8.765625,13,16,7,23,County Ground,Northampton,2018-08-05,Northamptonshire,Birmingham Bears,['JJ Cobb'],"['Birmingham Bears', 'Northamptonshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,170.81,42.7,26,9.25,1.91,21.27,553,0.6,16.048050761421337
1127531,Northamptonshire,2,170,0,127,21.166666666666668,8.031496062992126,10,13,7,20,County Ground,Northampton,2018-08-05,Birmingham Bears,Birmingham Bears,['JJ Cobb'],"['Birmingham Bears', 'Northamptonshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,179.57,39.79,14,8.67,1.82,22.79,319,0.6,16.048050761421337
1127532,Middlesex,1,125,0,124,20.666666666666668,6.048387096774193,8,11,2,13,Old Deer Park,Richmond,2018-08-05,Glamorgan,Glamorgan,['RAJ Smith'],"['Middlesex', 'Glamorgan']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,150.5,24.89,4,125,179,8.17,1.68,19.25,77,1,158.2,40.6,25,8.55,1.41,18.68,467,0.6,2.428050761421332
1127532,Glamorgan,2,135,0,81,13.5,10.0,9,12,7,19,Old Deer Park,Richmond,2018-08-05,Middlesex,Glamorgan,['RAJ Smith'],"['Middlesex', 'Glamorgan']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,150.5,24.89,4,125,179,8.17,1.68,19.25,77,1,171.41,35.78,27,8.91,1.54,21.3,575,0.6,2.428050761421332
1127533,Sussex,1,169,0,126,21.0,8.047619047619047,12,15,4,19,County Ground,Hove,2018-08-05,Somerset,Somerset,['LJ Evans'],"['Sussex', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,162.13,33.31,30,8.81,1.5,19.4,582,0.6,16.048050761421337
1127533,Somerset,2,170,0,119,19.833333333333332,8.571428571428571,7,17,6,23,County Ground,Hove,2018-08-05,Sussex,Somerset,['LJ Evans'],"['Sussex', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,151.92,29.71,26,8.01,1.27,18.46,480,0.6,16.048050761421337
1127534,Durham,1,154,0,125,20.833333333333332,7.392,15,6,9,15,Old Trafford,Manchester,2018-08-07,Lancashire,Durham,['L Trevaskis'],"['Durham', 'Lancashire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,152.0,33.05,26,7.88,1.49,17.0,442,0.6,8.548050761421337
1127534,Lancashire,2,150,0,122,20.333333333333332,7.3770491803278695,3,12,4,16,Old Trafford,Manchester,2018-08-07,Durham,Durham,['L Trevaskis'],"['Durham', 'Lancashire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,154.15,29.95,27,8.21,1.71,18.07,488,0.6,8.548050761421337
1127535,Glamorgan,1,198,0,124,20.666666666666668,9.580645161290322,9,16,9,25,Sophia Gardens,Cardiff,2018-08-07,Essex,Glamorgan,['CA Ingram'],"['Glamorgan', 'Essex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,177.0,29.66,23,8.91,1.49,22.0,506,0.6,-3.11194923857866
1127535,Essex,2,192,0,121,20.166666666666668,9.520661157024794,11,14,9,23,Sophia Gardens,Cardiff,2018-08-07,Glamorgan,Glamorgan,['CA Ingram'],"['Glamorgan', 'Essex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,158.2,40.6,25,8.55,1.41,18.68,467,0.6,-3.11194923857866
1127536,Hampshire,1,129,0,120,20.0,6.45,4,11,1,12,The Rose Bowl,Southampton,2018-08-08,Somerset,Somerset,['JG Myburgh'],"['Hampshire', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,162.13,33.31,30,8.81,1.5,19.4,582,0.6,-5.771949238578657
1127536,Somerset,2,130,0,121,20.166666666666668,6.446280991735537,20,12,1,13,The Rose Bowl,Southampton,2018-08-08,Hampshire,Somerset,['JG Myburgh'],"['Hampshire', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,156.18,28.3,28,8.11,1.06,16.71,468,0.6,-5.771949238578657
1127537,Durham,1,156,0,122,20.333333333333332,7.672131147540984,5,10,4,14,Riverside Ground,Chester-le-Street,2018-08-08,Leicestershire,Durham,['TWM Latham'],"['Durham', 'Leicestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,22.88,30,78,192,7.34,1.01,14.97,449,0,158.07,31.23,27,8.44,1.37,19.52,527,0.6,-4.471949238578674
1127537,Leicestershire,2,142,0,123,20.5,6.926829268292683,3,10,2,12,Riverside Ground,Chester-le-Street,2018-08-08,Durham,Durham,['TWM Latham'],"['Durham', 'Leicestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,22.88,30,78,192,7.34,1.01,14.97,449,0,154.15,29.95,27,8.21,1.71,18.07,488,0.6,-4.471949238578674
1127538,Derbyshire,1,177,0,125,20.833333333333332,8.496,13,15,4,19,County Ground,Derby,2018-08-08,Northamptonshire,Northamptonshire,['JJ Cobb'],"['Derbyshire', 'Northamptonshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,170.81,42.7,26,9.25,1.91,21.27,553,0.6,16.048050761421337
1127538,Northamptonshire,2,179,0,114,19.0,9.421052631578947,15,14,8,22,County Ground,Derby,2018-08-08,Derbyshire,Northamptonshire,['JJ Cobb'],"['Derbyshire', 'Northamptonshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,160.42,36.53,26,8.2,1.51,19.65,511,0.6,16.048050761421337
1127539,Nottinghamshire,1,152,0,127,21.166666666666668,7.181102362204724,11,14,3,17,Edgbaston,Birmingham,2018-08-09,Birmingham Bears,Birmingham Bears,['IR Bell'],"['Nottinghamshire', 'Birmingham Bears']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,30.83,40,102,231,8.64,1.29,20.9,836,1,179.57,39.79,14,8.67,1.82,22.79,319,0.6,24.928050761421332
1127539,Birmingham Bears,2,156,0,100,16.666666666666668,9.36,13,6,10,16,Edgbaston,Birmingham,2018-08-09,Nottinghamshire,Birmingham Bears,['IR Bell'],"['Nottinghamshire', 'Birmingham Bears']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,30.83,40,102,231,8.64,1.29,20.9,836,1,174.17,29.11,30,8.85,1.23,21.1,633,0.6,24.928050761421332
1127540,Yorkshire,1,181,0,127,21.166666666666668,8.551181102362204,9,16,5,21,Headingley,Leeds,2018-08-09,Lancashire,Lancashire,['KR Brown'],"['Yorkshire', 'Lancashire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,152.0,33.05,26,7.88,1.49,17.0,442,0.6,25.538050761421346
1127540,Lancashire,2,185,0,110,18.333333333333332,10.090909090909092,11,16,10,26,Headingley,Leeds,2018-08-09,Yorkshire,Lancashire,['KR Brown'],"['Yorkshire', 'Lancashire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,167.5,23.83,26,8.61,1.45,20.81,541,0.6,25.538050761421346
1127541,Sussex,1,159,0,79,13.166666666666666,12.075949367088608,3,14,9,23,Kennington Oval,London,2018-08-09,Surrey,Unknown,[],"['Sussex', 'Surrey']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,34.28,29,99,222,9.04,1.81,20.76,602,1,165.88,27.36,26,8.61,1.42,19.88,517,0.6,23.06805076142132
1127542,Worcestershire,1,137,0,120,20.0,6.85,5,15,3,18,"County Ground, New Road",Worcester,2018-08-09,Derbyshire,Worcestershire,['JM Clarke'],"['Worcestershire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,30.36,26,89,204,8.66,1.64,20.81,541,1,160.42,36.53,26,8.2,1.51,19.65,511,0.6,16.428050761421332
1127542,Derbyshire,2,121,0,127,21.166666666666668,5.716535433070866,14,8,1,9,"County Ground, New Road",Worcester,2018-08-09,Worcestershire,Worcestershire,['JM Clarke'],"['Worcestershire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,30.36,26,89,204,8.66,1.64,20.81,541,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,16.428050761421332
1127543,Gloucestershire,1,242,0,127,21.166666666666668,11.433070866141732,12,24,13,37,County Ground,Bristol,2018-08-09,Middlesex,Gloucestershire,['IA Cockbain'],"['Gloucestershire', 'Middlesex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,171.41,35.78,27,8.91,1.54,21.3,575,0.6,16.048050761421337
1127543,Middlesex,2,172,0,122,20.333333333333332,8.459016393442623,3,11,8,19,County Ground,Bristol,2018-08-09,Gloucestershire,Gloucestershire,['IA Cockbain'],"['Gloucestershire', 'Middlesex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,148.36,32.17,25,7.97,1.21,17.4,435,0.6,16.048050761421337
1127545,Lancashire,1,185,0,124,20.666666666666668,8.951612903225806,6,12,8,20,Old Trafford,Manchester,2018-08-10,Birmingham Bears,Lancashire,['MW Parkinson'],"['Lancashire', 'Birmingham Bears']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,179.57,39.79,14,8.67,1.82,22.79,319,0.6,8.548050761421337
1127545,Birmingham Bears,2,148,0,122,20.333333333333332,7.278688524590164,7,13,1,14,Old Trafford,Manchester,2018-08-10,Lancashire,Lancashire,['MW Parkinson'],"['Lancashire', 'Birmingham Bears']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,152.0,33.05,26,7.88,1.49,17.0,442,0.6,8.548050761421337
1127546,Durham,1,174,0,121,20.166666666666668,8.628099173553718,8,18,4,22,County Ground,Northampton,2018-08-10,Northamptonshire,Durham,['C Rushworth'],"['Durham', 'Northamptonshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,170.81,42.7,26,9.25,1.91,21.27,553,0.6,16.048050761421337
1127546,Northamptonshire,2,162,0,123,20.5,7.902439024390244,3,14,5,19,County Ground,Northampton,2018-08-10,Durham,Durham,['C Rushworth'],"['Durham', 'Northamptonshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,154.15,29.95,27,8.21,1.71,18.07,488,0.6,16.048050761421337
1127547,Hampshire,1,151,0,123,20.5,7.365853658536586,6,9,7,16,Sophia Gardens,Cardiff,2018-08-10,Glamorgan,Glamorgan,['CA Ingram'],"['Hampshire', 'Glamorgan']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,158.2,40.6,25,8.55,1.41,18.68,467,0.6,-3.11194923857866
1127547,Glamorgan,2,155,0,96,16.0,9.6875,15,13,6,19,Sophia Gardens,Cardiff,2018-08-10,Hampshire,Glamorgan,['CA Ingram'],"['Hampshire', 'Glamorgan']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,156.18,28.3,28,8.11,1.06,16.71,468,0.6,-3.11194923857866
1127549,Surrey,1,176,0,126,21.0,8.380952380952381,15,11,10,21,The Cooper Associates County Ground,Taunton,2018-08-10,Somerset,Somerset,['PD Trego'],"['Surrey', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,162.13,33.31,30,8.81,1.5,19.4,582,0.6,22.34805076142132
1127549,Somerset,2,177,0,122,20.333333333333332,8.704918032786885,17,10,8,18,The Cooper Associates County Ground,Taunton,2018-08-10,Surrey,Somerset,['PD Trego'],"['Surrey', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,165.88,27.36,26,8.61,1.42,19.88,517,0.6,22.34805076142132
1127550,Leicestershire,1,155,0,122,20.333333333333332,7.622950819672131,10,15,4,19,Grace Road,Leicester,2018-08-10,Worcestershire,Leicestershire,['GT Griffiths'],"['Leicestershire', 'Worcestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,29.33,25,88,210,8.31,1.47,19.16,479,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,3.2880507614213457
1127550,Worcestershire,2,150,0,122,20.333333333333332,7.3770491803278695,3,19,2,21,Grace Road,Leicester,2018-08-10,Leicestershire,Leicestershire,['GT Griffiths'],"['Leicestershire', 'Worcestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,29.33,25,88,210,8.31,1.47,19.16,479,1,158.07,31.23,27,8.44,1.37,19.52,527,0.6,3.2880507614213457
1127551,Nottinghamshire,1,212,0,128,21.333333333333332,9.9375,13,20,7,27,Trent Bridge,Nottingham,2018-08-10,Yorkshire,Nottinghamshire,['TJ Moores'],"['Nottinghamshire', 'Yorkshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,167.5,23.83,26,8.61,1.45,20.81,541,0.6,30.59805076142132
1127551,Yorkshire,2,149,0,122,20.333333333333332,7.327868852459017,2,10,6,16,Trent Bridge,Nottingham,2018-08-10,Nottinghamshire,Nottinghamshire,['TJ Moores'],"['Nottinghamshire', 'Yorkshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,174.17,29.11,30,8.85,1.23,21.1,633,0.6,30.59805076142132
1127552,Leicestershire,1,103,0,89,14.833333333333334,6.943820224719101,7,10,1,11,County Ground,Derby,2018-08-11,Derbyshire,Unknown,[],"['Leicestershire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,160.42,36.53,26,8.2,1.51,19.65,511,0.6,16.048050761421337
1127553,Essex,1,72,0,48,8.0,9.0,1,5,3,8,The Rose Bowl,Southampton,2018-08-12,Hampshire,Unknown,[],"['Essex', 'Hampshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,156.18,28.3,28,8.11,1.06,16.71,468,0.6,-5.771949238578657
