innings_number,overs_bowled,run_rate,extras,boundaries_total,is_first_innings,is_high_scoring_venue,team_batting_avg,team_strike_rate,team_centuries,team_fifties,team_bowling_avg,team_economy,team_wickets,team_maidens,team_batsmen,team_bowlers,team_allrounders,team_wicketkeepers,venue_avg_runs,venue_avg_rr,venue_avg_boundaries,opp_avg_runs,opp_avg_rr,opp_avg_boundaries,team_encoded,opposition_encoded,venue_encoded,city_encoded,match_outcome_encoded,team_balance,venue_advantage,total_runs
1,20.83333333333333,8.256,8,19,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,177.0,8.91,22.0,55,9,17,31,53,0.6,16.048050761421337,172
2,16.333333333333332,7.163265306122449,11,15,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,151.92,8.01,18.46,9,55,17,31,53,0.6,16.048050761421337,117
1,14.0,7.071428571428571,0,9,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,8.36,16.96,158.2,8.55,18.68,32,12,70,14,10,0.6,-3.11194923857866,99
2,13.0,7.6923076923076925,1,10,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,8.36,16.96,171.41,8.91,21.3,12,32,70,14,10,0.6,-3.11194923857866,100
1,20.83333333333333,7.008,11,13,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,164.45,8.45,20.0,5,66,17,23,4,0.6,16.048050761421337,146
2,15.666666666666666,6.25531914893617,3,15,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,160.42,8.2,19.65,66,5,17,23,4,0.6,16.048050761421337,98
1,20.0,9.45,1,22,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,7.58,15.07,156.18,8.11,16.71,50,14,79,60,48,0.6,-5.771949238578657,189
2,18.666666666666668,4.875,5,6,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,7.58,15.07,162.13,8.81,19.4,14,50,79,60,48,0.6,-5.771949238578657,91
1,20.83333333333333,7.824000000000001,10,14,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,170.4,8.32,20.0,28,64,51,44,61,0.6,8.548050761421337,163
2,19.5,8.666666666666666,1,21,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,152.0,7.88,17.0,64,28,51,44,61,0.6,8.548050761421337,169
1,20.83333333333333,9.984,14,25,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,170.81,9.25,21.27,7,38,17,51,58,0.6,16.048050761421337,208
1,20.666666666666668,9.82258064516129,9,27,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,174.17,8.85,21.1,29,39,81,52,27,0.6,30.59805076142132,203
2,20.666666666666668,9.725806451612902,14,24,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,158.07,8.44,19.52,39,29,81,52,27,0.6,30.59805076142132,201
1,21.33333333333333,11.671875,15,36,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,160.42,8.2,19.65,14,5,17,31,12,0.6,16.048050761421337,249
2,19.83333333333333,7.46218487394958,3,16,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,156.18,8.11,16.71,5,14,17,31,12,0.6,16.048050761421337,148
1,19.83333333333333,6.201680672268908,6,12,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,8.36,16.96,158.2,8.55,18.68,29,12,70,14,10,0.6,-3.11194923857866,123
2,14.333333333333334,8.790697674418604,6,15,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,8.36,16.96,158.07,8.44,19.52,12,29,70,14,10,0.6,-3.11194923857866,126
1,20.5,7.365853658536586,7,16,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,174.17,8.85,21.1,50,39,81,52,37,0.6,30.59805076142132,151
2,19.0,8.0,3,20,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,162.13,8.81,19.4,39,50,81,52,37,0.6,30.59805076142132,152
1,21.166666666666668,9.63779527559055,15,25,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,9.04,20.76,170.4,8.32,20.0,54,64,35,42,61,0.6,23.06805076142132,204
2,21.0,9.857142857142858,13,27,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,9.04,20.76,165.88,8.61,19.88,64,54,35,42,61,0.6,23.06805076142132,207
1,20.666666666666668,8.46774193548387,7,23,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,158.2,8.55,18.68,64,12,22,8,61,0.6,24.92805076142133,175
2,20.0,8.2,2,23,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,170.4,8.32,20.0,12,64,22,8,61,0.6,24.92805076142133,164
1,21.0,5.571428571428571,12,7,1,0,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,106.5,6.84,11.0,140.72,7.22,15.83,37,0,75,67,0,0.3235294117647059,-41.57194923857867,117
2,11.833333333333334,8.112676056338028,2,15,0,0,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,106.5,6.84,11.0,140.14,7.41,16.66,0,37,75,67,0,0.2592592592592592,-41.57194923857867,96
1,20.666666666666668,7.5,6,18,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,158.0,7.99,19.0,140.72,7.22,15.83,8,0,9,30,0,0.358974358974359,9.928050761421332,155
2,19.0,8.473684210526315,7,20,0,1,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,158.0,7.99,19.0,158.35,8.03,19.61,0,8,9,30,0,0.2592592592592592,9.928050761421332,161
1,21.166666666666668,6.47244094488189,9,14,1,0,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,146.17,7.47,14.83,140.72,7.22,15.83,8,0,44,67,0,0.358974358974359,-1.9019492385786805,137
2,15.166666666666666,9.0989010989011,10,19,0,0,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,146.17,7.47,14.83,158.35,8.03,19.61,0,8,44,67,0,0.2592592592592592,-1.9019492385786805,138
1,21.166666666666668,9.25984251968504,13,23,1,0,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,147.75,7.5,17.25,158.35,8.03,19.61,37,8,86,69,35,0.3235294117647059,-0.321949238578668,196
2,20.33333333333333,9.049180327868854,6,26,0,0,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,147.75,7.5,17.25,140.14,7.41,16.66,8,37,86,69,35,0.358974358974359,-0.321949238578668,184
1,21.5,11.30232558139535,12,32,1,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,175.62,8.99,22.0,140.72,7.22,15.83,37,0,21,2,0,0.3235294117647059,27.548050761421337,243
2,20.83333333333333,11.76,20,33,0,1,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,175.62,8.99,22.0,140.14,7.41,16.66,0,37,21,2,0,0.2592592592592592,27.548050761421337,245
1,20.83333333333333,9.312,5,26,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,193.0,9.3,24.5,140.14,7.41,16.66,8,37,61,29,7,0.358974358974359,44.92805076142133,194
2,20.666666666666668,9.29032258064516,13,23,0,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,193.0,9.3,24.5,158.35,8.03,19.61,37,8,61,29,7,0.3235294117647059,44.92805076142133,192
1,20.666666666666668,7.258064516129032,8,16,1,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,175.62,8.99,22.0,140.72,7.22,15.83,37,0,21,2,0,0.3235294117647059,27.548050761421337,150
2,14.833333333333334,8.157303370786517,6,13,0,1,17.843999999999998,113.89703703703708,6.0,72.0,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,175.62,8.99,22.0,140.14,7.41,16.66,0,37,21,2,0,0.2592592592592592,27.548050761421337,121
1,20.666666666666668,9.14516129032258,16,17,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,92.0,5.25,8.78,48,15,65,0,46,0.6,-15.741949238578655,189
2,20.33333333333333,8.114754098360656,9,17,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,157.62,7.57,17.5,15,48,65,0,46,0.6,-15.741949238578655,165
1,21.166666666666668,6.89763779527559,17,14,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,141.5,6.8,13.17,40,36,65,0,34,0.6,-15.741949238578655,146
2,20.0,7.4,7,17,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,123.0,6.28,12.33,36,40,65,0,34,0.6,-15.741949238578655,148
1,20.666666666666668,7.354838709677419,9,17,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,93.82,5.29,7.18,34,60,65,0,57,0.6,-15.741949238578655,152
2,20.666666666666668,7.403225806451612,8,13,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,111.71,5.54,8.86,60,34,65,0,57,0.6,-15.741949238578655,153
1,18.83333333333333,4.619469026548673,3,8,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,123.0,6.28,12.33,15,40,65,0,38,0.6,-15.741949238578655,87
2,11.0,8.090909090909092,0,17,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,92.0,5.25,8.78,40,15,65,0,38,0.6,-15.741949238578655,89
1,20.33333333333333,7.180327868852459,5,15,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,141.0,7.22,16.25,34,18,65,0,16,0.6,-15.741949238578655,146
2,20.33333333333333,7.327868852459017,6,12,0,0,14.37833333333333,113.01333333333334,1.0,43.0,35.84,5.517857142857143,0.0,140.0,3,11,16,4,132.33,6.84,12.58,111.71,5.54,8.86,18,34,65,0,16,0.2142857142857142,-15.741949238578655,149
1,20.5,7.219512195121951,6,15,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,141.5,6.8,13.17,48,36,65,0,46,0.6,-15.741949238578655,148
2,20.5,6.878048780487805,14,13,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,132.33,6.84,12.58,157.62,7.57,17.5,36,48,65,0,46,0.6,-15.741949238578655,141
1,20.666666666666668,7.741935483870967,12,19,1,0,14.37833333333333,113.01333333333334,1.0,43.0,35.84,5.517857142857143,0.0,140.0,3,11,16,4,144.28,7.35,16.8,93.82,5.29,7.18,18,60,20,67,16,0.2142857142857142,-3.791949238578667,160
2,21.166666666666668,6.4251968503937,9,17,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,141.0,7.22,16.25,60,18,20,67,16,0.6,-3.791949238578667,136
1,21.0,8.714285714285714,18,21,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,141.5,6.8,13.17,15,36,20,67,13,0.6,-3.791949238578667,183
2,15.5,5.935483870967742,3,8,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,92.0,5.25,8.78,36,15,20,67,13,0.6,-3.791949238578667,92
1,21.166666666666668,6.283464566929133,18,15,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,157.62,7.57,17.5,40,48,20,67,46,0.6,-3.791949238578667,133
2,19.666666666666668,6.813559322033898,7,12,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,123.0,6.28,12.33,48,40,20,67,46,0.6,-3.791949238578667,134
1,20.666666666666668,10.209677419354838,6,29,1,0,14.37833333333333,113.01333333333334,1.0,43.0,35.84,5.517857142857143,0.0,140.0,3,11,16,4,144.28,7.35,16.8,157.62,7.57,17.5,18,48,20,67,16,0.2142857142857142,-3.791949238578667,211
2,15.333333333333334,7.369565217391304,3,15,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,141.0,7.22,16.25,48,18,20,67,16,0.6,-3.791949238578667,113
1,20.83333333333333,9.36,10,20,1,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,185.0,8.81,20.5,177.14,8.93,21.0,51,1,40,9,49,0.4722222222222222,36.92805076142133,195
2,21.166666666666668,8.26771653543307,14,21,0,1,16.650000000000002,104.64400000000002,1.0,58.0,37.27588235294118,5.3445,0.0,210.0,14,15,12,9,185.0,8.81,20.5,168.76,8.67,22.29,1,51,40,9,49,0.4827586206896552,36.92805076142133,175
1,20.33333333333333,11.01639344262295,3,31,1,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,174.25,8.7,23.5,177.14,8.93,21.0,51,1,62,55,49,0.4722222222222222,26.17805076142133,224
2,19.5,7.230769230769231,8,16,0,1,16.650000000000002,104.64400000000002,1.0,58.0,37.27588235294118,5.3445,0.0,210.0,14,15,12,9,174.25,8.7,23.5,168.76,8.67,22.29,1,51,62,55,49,0.4827586206896552,26.17805076142133,141
1,20.666666666666668,9.193548387096774,15,23,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,134.25,7.91,16.12,43,19,20,67,17,0.6,-3.791949238578667,190
2,18.83333333333333,9.29203539823009,13,25,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.0,7.16,16.62,19,43,20,67,17,0.6,-3.791949238578667,175
1,20.666666666666668,6.580645161290322,6,12,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,137.53,8.13,15.6,45,27,20,67,43,0.6,-3.791949238578667,136
2,18.83333333333333,6.796460176991151,3,15,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,147.12,7.33,17.5,27,45,20,67,43,0.6,-3.791949238578667,128
1,20.166666666666668,5.851239669421488,3,11,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.0,7.16,16.62,23,43,20,67,41,0.6,-3.791949238578667,118
2,18.83333333333333,6.318584070796461,4,15,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.07,7.4,16.71,43,23,20,67,41,0.6,-3.791949238578667,119
1,20.5,7.7073170731707314,8,18,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,137.53,8.13,15.6,19,27,20,67,25,0.6,-3.791949238578667,158
2,19.166666666666668,8.347826086956522,6,22,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,134.25,7.91,16.12,27,19,20,67,25,0.6,-3.791949238578667,160
1,20.166666666666668,7.884297520661157,2,19,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,147.12,7.33,17.5,23,45,20,67,43,0.6,-3.791949238578667,159
2,19.83333333333333,8.067226890756302,6,19,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.07,7.4,16.71,45,23,20,67,43,0.6,-3.791949238578667,160
1,10.666666666666666,5.53125,2,9,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.0,7.16,16.62,27,43,20,67,41,0.6,-3.791949238578667,59
2,18.0,3.333333333333333,6,5,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,137.53,8.13,15.6,43,27,20,67,41,0.6,-3.791949238578667,60
1,20.33333333333333,7.278688524590164,2,15,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,134.25,7.91,16.12,45,19,64,67,17,0.6,-18.66194923857867,148
2,19.5,7.641025641025641,8,21,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,147.12,7.33,17.5,19,45,64,67,17,0.6,-18.66194923857867,149
1,20.666666666666668,8.661290322580644,9,21,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,140.07,7.4,16.71,27,23,64,67,25,0.6,-18.66194923857867,179
2,21.33333333333333,8.0625,10,19,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,137.53,8.13,15.6,23,27,64,67,25,0.6,-18.66194923857867,172
1,16.333333333333332,7.163265306122449,8,13,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,147.12,7.33,17.5,43,45,64,67,58,0.6,-18.66194923857867,117
1,13.666666666666666,6.585365853658537,5,10,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,140.07,7.4,16.71,19,23,64,67,21,0.6,-18.66194923857867,90
2,10.0,7.5,9,7,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,134.25,7.91,16.12,23,19,64,67,21,0.6,-18.66194923857867,75
1,20.166666666666668,9.917355371900824,4,27,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,147.12,7.33,17.5,27,45,64,67,43,0.6,-18.66194923857867,200
2,19.166666666666668,10.539130434782608,3,26,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,137.53,8.13,15.6,45,27,64,67,43,0.6,-18.66194923857867,202
1,20.666666666666668,6.580645161290322,8,18,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,134.25,7.91,16.12,43,19,64,67,17,0.6,-18.66194923857867,136
2,20.83333333333333,6.5760000000000005,5,16,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,140.0,7.16,16.62,19,43,64,67,17,0.6,-18.66194923857867,137
1,20.0,8.7,4,22,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,140.0,7.16,16.62,23,43,64,67,21,0.6,-18.66194923857867,174
2,20.166666666666668,8.181818181818182,8,23,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,140.07,7.4,16.71,43,23,64,67,21,0.6,-18.66194923857867,165
1,20.33333333333333,7.131147540983607,9,15,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,137.53,8.13,15.6,19,27,64,67,25,0.6,-18.66194923857867,145
2,19.5,7.487179487179487,9,20,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,134.25,7.91,16.12,27,19,64,67,25,0.6,-18.66194923857867,146
1,21.666666666666668,7.107692307692307,14,17,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,147.12,7.33,17.5,23,45,20,67,43,0.6,-3.791949238578667,154
2,19.5,8.102564102564102,11,18,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.07,7.4,16.71,45,23,20,67,43,0.6,-3.791949238578667,158
1,20.5,8.097560975609756,16,18,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,137.53,8.13,15.6,43,27,20,67,41,0.6,-3.791949238578667,166
2,20.166666666666668,7.3884297520661155,1,23,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.0,7.16,16.62,27,43,20,67,41,0.6,-3.791949238578667,149
1,20.166666666666668,8.181818181818182,7,19,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,147.12,7.33,17.5,19,45,20,67,17,0.6,-3.791949238578667,165
2,20.666666666666668,7.935483870967741,14,17,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,134.25,7.91,16.12,45,19,20,67,17,0.6,-3.791949238578667,164
1,20.666666666666668,7.5,10,16,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.07,7.4,16.71,27,23,20,67,21,0.6,-3.791949238578667,155
2,20.83333333333333,7.584,7,18,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,137.53,8.13,15.6,23,27,20,67,21,0.6,-3.791949238578667,158
1,20.5,6.243902439024391,12,11,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.0,7.16,16.62,45,43,20,67,41,0.6,-3.791949238578667,128
2,21.0,6.190476190476191,13,14,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,147.12,7.33,17.5,43,45,20,67,41,0.6,-3.791949238578667,130
1,15.333333333333334,8.021739130434783,4,14,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.07,7.4,16.71,19,23,20,67,21,0.6,-3.791949238578667,123
2,15.666666666666666,8.106382978723405,8,17,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,134.25,7.91,16.12,23,19,20,67,21,0.6,-3.791949238578667,127
1,20.666666666666668,9.67741935483871,12,23,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,140.0,7.16,16.62,45,43,64,59,43,0.6,-18.66194923857867,200
2,21.33333333333333,9.328125,13,27,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,147.12,7.33,17.5,43,45,64,59,43,0.6,-18.66194923857867,199
1,20.33333333333333,6.19672131147541,6,16,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,134.25,7.91,16.12,23,19,64,59,21,0.6,-18.66194923857867,126
2,16.0,5.125,5,8,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,129.41,7.61,15.13,140.07,7.4,16.71,19,23,64,59,21,0.6,-18.66194923857867,82
1,20.166666666666668,8.975206611570247,4,22,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.07,7.4,16.71,43,23,20,24,41,0.6,-3.791949238578667,181
2,21.33333333333333,7.359375,12,18,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.28,7.35,16.8,140.0,7.16,16.62,23,43,20,24,41,0.6,-3.791949238578667,157
1,20.83333333333333,7.104,10,19,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,161.8,7.96,19.3,147.12,7.33,17.5,43,45,23,37,41,0.6,13.728050761421343,148
2,16.666666666666668,5.4,4,9,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,161.8,7.96,19.3,140.0,7.16,16.62,45,43,23,37,41,0.6,13.728050761421343,90
1,20.666666666666668,5.370967741935484,7,12,1,0,17.99346153846154,109.34464285714286,3.0,48.0,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,113.0,5.91,12.5,130.61,6.77,14.52,65,41,36,5,39,0.4318181818181818,-35.07194923857867,111
2,17.833333333333332,6.4485981308411215,4,13,0,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,113.0,5.91,12.5,142.53,8.1,16.67,41,65,36,5,39,0.4634146341463415,-35.07194923857867,115
1,20.166666666666668,6.545454545454545,1,16,1,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,131.17,6.86,15.17,142.53,8.1,16.67,41,65,53,66,39,0.4634146341463415,-16.90194923857868,132
2,20.5,6.2926829268292686,7,15,0,0,17.99346153846154,109.34464285714286,3.0,48.0,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,131.17,6.86,15.17,130.61,6.77,14.52,65,41,53,66,39,0.4318181818181818,-16.90194923857868,129
1,21.166666666666668,7.322834645669291,17,14,1,1,16.650000000000002,104.64400000000002,1.0,58.0,37.27588235294118,5.3445,0.0,210.0,14,15,12,9,155.0,7.79,17.5,159.79,8.13,17.21,1,53,54,20,51,0.4827586206896552,6.928050761421332,155
2,19.166666666666668,8.243478260869566,6,20,0,1,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,155.0,7.79,17.5,177.14,8.93,21.0,53,1,54,20,51,0.3333333333333333,6.928050761421332,158
1,20.83333333333333,8.448,7,21,1,1,16.650000000000002,104.64400000000002,1.0,58.0,37.27588235294118,5.3445,0.0,210.0,14,15,12,9,155.0,7.79,17.5,159.79,8.13,17.21,1,53,54,20,1,0.4827586206896552,6.928050761421332,176
2,18.33333333333333,7.1454545454545455,4,15,0,1,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,155.0,7.79,17.5,177.14,8.93,21.0,53,1,54,20,1,0.3333333333333333,6.928050761421332,131
