match_id,match_date,batting_team,bowling_team,venue,ball_number,current_score,wickets_fallen,balls_bowled,balls_remaining,runs_last_10_overs,current_run_rate,team_batting_avg,team_elite_batsmen,team_batting_depth,opp_bowling_economy,opp_elite_bowlers,opp_bowling_depth,venue_avg_score,batsman_1_avg,batsman_2_avg,final_score
150,2017-02-15,India,South Africa,P Sara Oval,180,100,1,180,120,49,3.3333333333333335,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,205
150,2017-02-15,India,South Africa,P Sara Oval,240,147,3,240,60,47,3.675,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,205
151,2017-02-15,Pakistan,Sri Lanka,Nondescripts Cricket Club Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,212
151,2017-02-15,Pakistan,Sri Lanka,Nondescripts Cricket Club Ground,60,28,1,60,240,28,2.8,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,212
151,2017-02-15,Pakistan,Sri Lanka,Nondescripts Cricket Club Ground,120,67,1,120,180,39,3.35,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,212
151,2017-02-15,Pakistan,Sri Lanka,Nondescripts Cricket Club Ground,180,117,1,180,120,50,3.9,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,212
151,2017-02-15,Pakistan,Sri Lanka,Nondescripts Cricket Club Ground,240,161,2,240,60,44,4.025,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,212
152,2017-02-15,Ireland,Bangladesh,Colombo Cricket Club Ground,1,1,0,1,299,1,6.0,35.0,0,0,5.5,0,0,214.2,0.0,0.0,144
152,2017-02-15,Ireland,Bangladesh,Colombo Cricket Club Ground,60,17,2,60,240,17,1.7,35.0,0,0,5.5,0,0,214.2,35.0,35.0,144
152,2017-02-15,Ireland,Bangladesh,Colombo Cricket Club Ground,120,67,4,120,180,50,3.35,35.0,0,0,5.5,0,0,214.2,35.0,35.0,144
152,2017-02-15,Ireland,Bangladesh,Colombo Cricket Club Ground,180,103,4,180,120,36,3.433333333333333,35.0,0,0,5.5,0,0,214.2,35.0,35.0,144
152,2017-02-15,Ireland,Bangladesh,Colombo Cricket Club Ground,240,126,6,240,60,23,3.15,35.0,0,0,5.5,0,0,214.2,35.0,35.0,144
153,2017-02-17,Sri Lanka,South Africa,P Sara Oval,1,1,0,1,299,1,6.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,142
153,2017-02-17,Sri Lanka,South Africa,P Sara Oval,60,27,1,60,240,27,2.7,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,142
153,2017-02-17,Sri Lanka,South Africa,P Sara Oval,120,69,1,120,180,42,3.45,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,142
153,2017-02-17,Sri Lanka,South Africa,P Sara Oval,180,86,4,180,120,17,2.8666666666666667,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,142
153,2017-02-17,Sri Lanka,South Africa,P Sara Oval,240,112,7,240,60,26,2.8,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,142
154,2017-02-17,Bangladesh,India,Nondescripts Cricket Club Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,155
154,2017-02-17,Bangladesh,India,Nondescripts Cricket Club Ground,60,14,2,60,240,14,1.4,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,155
154,2017-02-17,Bangladesh,India,Nondescripts Cricket Club Ground,120,30,2,120,180,16,1.5,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,155
154,2017-02-17,Bangladesh,India,Nondescripts Cricket Club Ground,180,65,2,180,120,35,2.1666666666666665,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,155
154,2017-02-17,Bangladesh,India,Nondescripts Cricket Club Ground,240,97,4,240,60,32,2.425,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,155
155,2017-02-17,Pakistan,Ireland,Colombo Cricket Club Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,214.2,0.0,0.0,271
155,2017-02-17,Pakistan,Ireland,Colombo Cricket Club Ground,60,42,1,60,240,42,4.2,35.0,0,0,5.5,0,0,214.2,35.0,35.0,271
155,2017-02-17,Pakistan,Ireland,Colombo Cricket Club Ground,120,97,1,120,180,55,4.85,35.0,0,0,5.5,0,0,214.2,35.0,35.0,271
155,2017-02-17,Pakistan,Ireland,Colombo Cricket Club Ground,180,157,1,180,120,60,5.233333333333333,35.0,0,0,5.5,0,0,214.2,35.0,35.0,271
155,2017-02-17,Pakistan,Ireland,Colombo Cricket Club Ground,240,197,2,240,60,40,4.925,35.0,0,0,5.5,0,0,214.2,35.0,35.0,271
156,2017-02-19,Pakistan,India,P Sara Oval,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,67
156,2017-02-19,Pakistan,India,P Sara Oval,60,30,2,60,240,30,3.0,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,67
156,2017-02-19,Pakistan,India,P Sara Oval,120,46,4,120,180,16,2.3,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,67
156,2017-02-19,Pakistan,India,P Sara Oval,180,53,6,180,120,7,1.7666666666666666,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,67
156,2017-02-19,Pakistan,India,P Sara Oval,240,64,9,240,60,11,1.6,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,67
157,2017-02-19,Sri Lanka,Bangladesh,Nondescripts Cricket Club Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,197
157,2017-02-19,Sri Lanka,Bangladesh,Nondescripts Cricket Club Ground,60,36,0,60,240,36,3.6,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,197
157,2017-02-19,Sri Lanka,Bangladesh,Nondescripts Cricket Club Ground,120,56,1,120,180,20,2.8,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,197
157,2017-02-19,Sri Lanka,Bangladesh,Nondescripts Cricket Club Ground,180,98,2,180,120,42,3.2666666666666666,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,197
157,2017-02-19,Sri Lanka,Bangladesh,Nondescripts Cricket Club Ground,240,140,4,240,60,42,3.5,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,197
158,2017-02-19,Ireland,South Africa,Colombo Cricket Club Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,214.2,0.0,0.0,166
158,2017-02-19,Ireland,South Africa,Colombo Cricket Club Ground,60,17,2,60,240,17,1.7,35.0,0,0,5.5,0,0,214.2,35.0,35.0,166
158,2017-02-19,Ireland,South Africa,Colombo Cricket Club Ground,120,46,3,120,180,29,2.3,35.0,0,0,5.5,0,0,214.2,35.0,35.0,166
158,2017-02-19,Ireland,South Africa,Colombo Cricket Club Ground,180,82,4,180,120,36,2.7333333333333334,35.0,0,0,5.5,0,0,214.2,35.0,35.0,166
158,2017-02-19,Ireland,South Africa,Colombo Cricket Club Ground,240,112,7,240,60,30,2.8,35.0,0,0,5.5,0,0,214.2,35.0,35.0,166
159,2017-02-21,South Africa,India,P Sara Oval,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,244
159,2017-02-21,South Africa,India,P Sara Oval,60,51,1,60,240,51,5.1,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,244
159,2017-02-21,South Africa,India,P Sara Oval,120,91,2,120,180,40,4.55,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,244
159,2017-02-21,South Africa,India,P Sara Oval,180,133,4,180,120,42,4.433333333333334,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,244
159,2017-02-21,South Africa,India,P Sara Oval,240,187,5,240,60,54,4.675,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,244
160,2017-01-22,Scotland,Hong Kong,Sheikh Zayed Stadium,1,0,0,1,299,0,0.0,19.662,0,3,5.654,2,5,239.27906976744185,0.0,0.0,205
160,2017-01-22,Scotland,Hong Kong,Sheikh Zayed Stadium,60,46,0,60,240,46,4.6,19.662,0,3,5.654,2,5,239.27906976744185,36.19,22.64,205
160,2017-01-22,Scotland,Hong Kong,Sheikh Zayed Stadium,120,72,3,120,180,26,3.6,19.662,0,3,5.654,2,5,239.27906976744185,22.64,33.5,205
160,2017-01-22,Scotland,Hong Kong,Sheikh Zayed Stadium,180,111,5,180,120,39,3.7,19.662,0,3,5.654,2,5,239.27906976744185,35.0,20.6,205
160,2017-01-22,Scotland,Hong Kong,Sheikh Zayed Stadium,240,157,6,240,60,46,3.925,19.662,0,3,5.654,2,5,239.27906976744185,13.63,20.6,205
161,2017-02-19,Indonesia,Vanuatu,Dower Park,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,82
161,2017-02-19,Indonesia,Vanuatu,Dower Park,60,25,2,60,240,25,2.5,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,82
161,2017-02-19,Indonesia,Vanuatu,Dower Park,120,43,3,120,180,18,2.15,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,82
161,2017-02-19,Indonesia,Vanuatu,Dower Park,180,60,4,180,120,17,2.0,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,82
161,2017-02-19,Indonesia,Vanuatu,Dower Park,240,74,8,240,60,14,1.85,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,82
162,2017-02-20,Vanuatu,Philippines,Canterbury Park,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,224
162,2017-02-20,Vanuatu,Philippines,Canterbury Park,60,46,3,60,240,46,4.6,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,224
162,2017-02-20,Vanuatu,Philippines,Canterbury Park,120,79,3,120,180,33,3.95,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,224
162,2017-02-20,Vanuatu,Philippines,Canterbury Park,180,113,4,180,120,34,3.7666666666666666,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,224
162,2017-02-20,Vanuatu,Philippines,Canterbury Park,240,153,4,240,60,40,3.825,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,224
163,2017-02-22,Vanuatu,Samoa,Queen Elizabeth II Oval,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,264
163,2017-02-22,Vanuatu,Samoa,Queen Elizabeth II Oval,60,51,0,60,240,51,5.1,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,264
163,2017-02-22,Vanuatu,Samoa,Queen Elizabeth II Oval,120,91,2,120,180,40,4.55,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,264
163,2017-02-22,Vanuatu,Samoa,Queen Elizabeth II Oval,180,145,2,180,120,54,4.833333333333333,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,264
163,2017-02-22,Vanuatu,Samoa,Queen Elizabeth II Oval,240,186,5,240,60,41,4.65,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,264
164,2017-02-23,Fiji,Indonesia,White Hills Oval,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,309
164,2017-02-23,Fiji,Indonesia,White Hills Oval,60,50,1,60,240,50,5.0,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,309
164,2017-02-23,Fiji,Indonesia,White Hills Oval,120,83,2,120,180,33,4.15,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,309
164,2017-02-23,Fiji,Indonesia,White Hills Oval,180,140,2,180,120,57,4.666666666666667,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,309
164,2017-02-23,Fiji,Indonesia,White Hills Oval,240,238,4,240,60,98,5.95,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,309
165,2017-02-23,Japan,Vanuatu,Strathfieldsaye,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,79
165,2017-02-23,Japan,Vanuatu,Strathfieldsaye,60,46,2,60,240,46,4.6,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,79
165,2017-02-23,Japan,Vanuatu,Strathfieldsaye,120,65,7,120,180,19,3.25,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,79
166,2017-02-25,Indonesia,Samoa,Canterbury Park,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,182
166,2017-02-25,Indonesia,Samoa,Canterbury Park,60,19,2,60,240,19,1.9,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,182
166,2017-02-25,Indonesia,Samoa,Canterbury Park,120,43,2,120,180,24,2.15,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,182
166,2017-02-25,Indonesia,Samoa,Canterbury Park,180,86,3,180,120,43,2.8666666666666667,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,182
166,2017-02-25,Indonesia,Samoa,Canterbury Park,240,108,3,240,60,22,2.7,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,182
167,2017-02-25,Japan,Philippines,White Hills Oval,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,242.46709498176767,0.0,0.0,111
167,2017-02-25,Japan,Philippines,White Hills Oval,60,25,3,60,240,25,2.5,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,111
167,2017-02-25,Japan,Philippines,White Hills Oval,120,42,4,120,180,17,2.1,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,111
167,2017-02-25,Japan,Philippines,White Hills Oval,180,67,6,180,120,25,2.2333333333333334,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,111
167,2017-02-25,Japan,Philippines,White Hills Oval,240,109,9,240,60,42,2.725,35.0,0,0,5.5,0,0,242.46709498176767,35.0,35.0,111
168,2017-06-24,Sri Lanka,New Zealand,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,188
168,2017-06-24,Sri Lanka,New Zealand,County Ground,60,42,0,60,240,42,4.2,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,188
168,2017-06-24,Sri Lanka,New Zealand,County Ground,120,68,1,120,180,26,3.4,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,188
168,2017-06-24,Sri Lanka,New Zealand,County Ground,180,104,1,180,120,36,3.466666666666667,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,188
168,2017-06-24,Sri Lanka,New Zealand,County Ground,240,146,3,240,60,42,3.65,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,188
169,2017-06-24,India,England,County Ground,1,2,0,1,299,2,12.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,281
169,2017-06-24,India,England,County Ground,60,59,0,60,240,59,5.9,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,281
169,2017-06-24,India,England,County Ground,120,91,0,120,180,32,4.55,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,281
169,2017-06-24,India,England,County Ground,180,150,1,180,120,59,5.0,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,281
169,2017-06-24,India,England,County Ground,240,204,1,240,60,54,5.1,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,281
170,2017-06-25,Pakistan,South Africa,Grace Road,1,4,0,1,299,4,24.0,35.0,0,0,5.5,0,0,233.0,0.0,0.0,206
170,2017-06-25,Pakistan,South Africa,Grace Road,60,43,2,60,240,43,4.3,35.0,0,0,5.5,0,0,233.0,35.0,35.0,206
170,2017-06-25,Pakistan,South Africa,Grace Road,120,62,3,120,180,19,3.1,35.0,0,0,5.5,0,0,233.0,35.0,35.0,206
170,2017-06-25,Pakistan,South Africa,Grace Road,180,107,3,180,120,45,3.566666666666667,35.0,0,0,5.5,0,0,233.0,35.0,35.0,206
170,2017-06-25,Pakistan,South Africa,Grace Road,240,158,5,240,60,51,3.95,35.0,0,0,5.5,0,0,233.0,35.0,35.0,206
171,2017-06-26,West Indies,Australia,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,204
171,2017-06-26,West Indies,Australia,County Ground,60,34,0,60,240,34,3.4,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,204
171,2017-06-26,West Indies,Australia,County Ground,120,64,1,120,180,30,3.2,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,204
171,2017-06-26,West Indies,Australia,County Ground,180,115,2,180,120,51,3.8333333333333335,35.0,0,0,5.5,0,0,233.04761904761904,35.0,24.29,204
171,2017-06-26,West Indies,Australia,County Ground,240,163,5,240,60,48,4.075,35.0,0,0,5.5,0,0,233.04761904761904,35.0,24.29,204
172,2017-06-27,England,Pakistan,Grace Road,1,1,0,1,299,1,6.0,35.0,0,0,5.5,0,0,233.0,0.0,0.0,377
172,2017-06-27,England,Pakistan,Grace Road,60,42,1,60,240,42,4.2,35.0,0,0,5.5,0,0,233.0,35.0,35.0,377
172,2017-06-27,England,Pakistan,Grace Road,120,95,2,120,180,53,4.75,35.0,0,0,5.5,0,0,233.0,35.0,35.0,377
172,2017-06-27,England,Pakistan,Grace Road,180,179,2,180,120,84,5.966666666666667,35.0,0,0,5.5,0,0,233.0,35.0,35.0,377
172,2017-06-27,England,Pakistan,Grace Road,240,252,2,240,60,73,6.3,35.0,0,0,5.5,0,0,233.0,35.0,35.0,377
173,2017-06-29,West Indies,India,County Ground,1,1,0,1,299,1,6.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,183
173,2017-06-29,West Indies,India,County Ground,60,43,1,60,240,43,4.3,35.0,0,0,5.5,0,0,233.04761904761904,35.0,24.29,183
173,2017-06-29,West Indies,India,County Ground,120,70,2,120,180,27,3.5,35.0,0,0,5.5,0,0,233.04761904761904,35.0,24.29,183
173,2017-06-29,West Indies,India,County Ground,180,85,4,180,120,15,2.8333333333333335,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,183
173,2017-06-29,West Indies,India,County Ground,240,116,6,240,60,31,2.9,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,183
174,2017-06-29,Sri Lanka,Australia,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,257
174,2017-06-29,Sri Lanka,Australia,County Ground,60,41,1,60,240,41,4.1,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,257
174,2017-06-29,Sri Lanka,Australia,County Ground,120,70,2,120,180,29,3.5,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,257
174,2017-06-29,Sri Lanka,Australia,County Ground,180,105,4,180,120,35,3.5,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,257
174,2017-06-29,Sri Lanka,Australia,County Ground,240,165,6,240,60,60,4.125,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,257
175,2017-07-02,Sri Lanka,England,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,204
175,2017-07-02,Sri Lanka,England,County Ground,60,39,0,60,240,39,3.9,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,204
175,2017-07-02,Sri Lanka,England,County Ground,120,69,2,120,180,30,3.45,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,204
175,2017-07-02,Sri Lanka,England,County Ground,180,118,4,180,120,49,3.933333333333333,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,204
175,2017-07-02,Sri Lanka,England,County Ground,240,145,7,240,60,27,3.625,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,204
176,2017-07-02,New Zealand,Australia,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,219
176,2017-07-02,New Zealand,Australia,County Ground,60,33,0,60,240,33,3.3,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,219
176,2017-07-02,New Zealand,Australia,County Ground,120,72,1,120,180,39,3.6,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,219
176,2017-07-02,New Zealand,Australia,County Ground,180,111,4,180,120,39,3.7,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,219
176,2017-07-02,New Zealand,Australia,County Ground,240,155,6,240,60,44,3.875,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,219
177,2017-07-02,India,Pakistan,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,169
177,2017-07-02,India,Pakistan,County Ground,60,17,1,60,240,17,1.7,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,169
177,2017-07-02,India,Pakistan,County Ground,120,55,1,120,180,38,2.75,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,169
177,2017-07-02,India,Pakistan,County Ground,180,96,4,180,120,41,3.2,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,169
177,2017-07-02,India,Pakistan,County Ground,240,112,6,240,60,16,2.8,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,169
178,2017-07-02,West Indies,South Africa,Grace Road,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.0,0.0,0.0,48
178,2017-07-02,West Indies,South Africa,Grace Road,60,22,5,60,240,22,2.2,35.0,0,0,5.5,0,0,233.0,35.0,35.0,48
178,2017-07-02,West Indies,South Africa,Grace Road,120,38,5,120,180,16,1.9,35.0,0,0,5.5,0,0,233.0,35.0,35.0,48
179,2017-07-05,England,South Africa,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,373
179,2017-07-05,England,South Africa,County Ground,60,52,0,60,240,52,5.2,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,373
179,2017-07-05,England,South Africa,County Ground,120,95,1,120,180,43,4.75,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,373
179,2017-07-05,England,South Africa,County Ground,180,159,1,180,120,64,5.3,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,373
179,2017-07-05,England,South Africa,County Ground,240,248,1,240,60,89,6.2,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,373
180,2017-07-05,India,Sri Lanka,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,232
180,2017-07-05,India,Sri Lanka,County Ground,60,37,1,60,240,37,3.7,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,232
180,2017-07-05,India,Sri Lanka,County Ground,120,63,2,120,180,26,3.15,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,232
180,2017-07-05,India,Sri Lanka,County Ground,180,109,2,180,120,46,3.6333333333333333,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,232
180,2017-07-05,India,Sri Lanka,County Ground,240,169,5,240,60,60,4.225,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,232
181,2017-07-05,Australia,Pakistan,Grace Road,1,1,0,1,299,1,6.0,35.0,0,0,5.5,0,0,233.0,0.0,0.0,290
181,2017-07-05,Australia,Pakistan,Grace Road,60,15,2,60,240,15,1.5,35.0,0,0,5.5,0,0,233.0,35.0,35.0,290
181,2017-07-05,Australia,Pakistan,Grace Road,120,60,2,120,180,45,3.0,35.0,0,0,5.5,0,0,233.0,35.0,35.0,290
181,2017-07-05,Australia,Pakistan,Grace Road,180,128,3,180,120,68,4.266666666666667,35.0,0,0,5.5,0,0,233.0,35.0,35.0,290
181,2017-07-05,Australia,Pakistan,Grace Road,240,179,5,240,60,51,4.475,35.0,0,0,5.5,0,0,233.0,35.0,35.0,290
182,2017-07-06,West Indies,New Zealand,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,150
182,2017-07-06,West Indies,New Zealand,County Ground,60,20,2,60,240,20,2.0,35.0,0,0,5.5,0,0,233.04761904761904,24.29,35.0,150
182,2017-07-06,West Indies,New Zealand,County Ground,120,59,5,120,180,39,2.95,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,150
182,2017-07-06,West Indies,New Zealand,County Ground,180,91,6,180,120,32,3.033333333333333,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,150
182,2017-07-06,West Indies,New Zealand,County Ground,240,131,7,240,60,40,3.275,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,150
183,2017-07-08,Pakistan,New Zealand,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,144
183,2017-07-08,Pakistan,New Zealand,County Ground,60,37,1,60,240,37,3.7,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,144
183,2017-07-08,Pakistan,New Zealand,County Ground,120,61,5,120,180,24,3.05,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,144
183,2017-07-08,Pakistan,New Zealand,County Ground,180,88,6,180,120,27,2.933333333333333,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,144
183,2017-07-08,Pakistan,New Zealand,County Ground,240,130,8,240,60,42,3.25,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,144
184,2017-07-08,South Africa,India,Grace Road,1,1,0,1,299,1,6.0,35.0,0,0,5.5,0,0,233.0,0.0,0.0,273
184,2017-07-08,South Africa,India,Grace Road,60,65,1,60,240,65,6.5,35.0,0,0,5.5,0,0,233.0,35.0,35.0,273
184,2017-07-08,South Africa,India,Grace Road,120,124,2,120,180,59,6.2,35.0,0,0,5.5,0,0,233.0,35.0,35.0,273
184,2017-07-08,South Africa,India,Grace Road,180,163,5,180,120,39,5.433333333333334,35.0,0,0,5.5,0,0,233.0,35.0,35.0,273
184,2017-07-08,South Africa,India,Grace Road,240,202,5,240,60,39,5.05,35.0,0,0,5.5,0,0,233.0,35.0,35.0,273
185,2017-07-09,England,Australia,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,259
185,2017-07-09,England,Australia,County Ground,60,47,1,60,240,47,4.7,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,259
185,2017-07-09,England,Australia,County Ground,120,80,3,120,180,33,4.0,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,259
185,2017-07-09,England,Australia,County Ground,180,128,4,180,120,48,4.266666666666667,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,259
185,2017-07-09,England,Australia,County Ground,240,177,6,240,60,49,4.425,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,259
186,2017-07-09,West Indies,Sri Lanka,County Ground,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.04761904761904,0.0,0.0,229
186,2017-07-09,West Indies,Sri Lanka,County Ground,60,43,2,60,240,43,4.3,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,229
186,2017-07-09,West Indies,Sri Lanka,County Ground,120,72,2,120,180,29,3.6,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,229
186,2017-07-09,West Indies,Sri Lanka,County Ground,180,126,5,180,120,54,4.2,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,229
186,2017-07-09,West Indies,Sri Lanka,County Ground,240,164,6,240,60,38,4.1,35.0,0,0,5.5,0,0,233.04761904761904,35.0,35.0,229
187,2017-07-11,West Indies,Pakistan,Grace Road,1,0,0,1,299,0,0.0,35.0,0,0,5.5,0,0,233.0,0.0,0.0,285
